7.485870000000000024e-01,3.093183071861937972e-01,4.410291246959869293e-01,3.673846221315849592e-01,3.733659195233432482e-01,4.450689781580324800e-01,2.646658584302151729e-01,2.755082777961858631e-01,4.516616752591309236e-01,2.561924280299475720e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.940310000000000201e+00,3.093623454515969651e-01,4.411359629646020020e-01,3.673781227109229053e-01,3.733726643576503190e-01,4.451436991694236456e-01,2.646349183129506621e-01,2.755166451623972113e-01,4.518044332873056845e-01,2.562002652676144687e-01,3.327729999999999855e-01,4.426209999999999867e-01,2.576010000000000244e-01,2.463380000000000014e-01,4.490879999999999872e-01,3.248500000000000276e-01,3.793190000000000173e-01,4.457800000000000096e-01,3.057940000000000103e-01
5.950319999999999609e+00,3.094073254480150248e-01,4.412601016259756759e-01,3.673796905122235779e-01,3.733789909055126310e-01,4.452217786841394243e-01,2.646107241798070220e-01,2.755245714298457105e-01,4.519521659202270225e-01,2.562153536927724851e-01,3.326919999999999877e-01,4.425729999999999942e-01,2.575979999999999936e-01,2.462940000000000129e-01,4.490009999999999835e-01,3.248980000000000201e-01,3.792659999999999920e-01,4.457479999999999776e-01,3.057630000000000070e-01
5.970309999999999562e+00,3.094553290908522158e-01,4.413719457214658748e-01,3.674029850890918603e-01,3.733764813036409835e-01,4.452946673670178379e-01,2.646012649117697735e-01,2.755226372110307076e-01,4.520921633430887154e-01,2.562566295659169380e-01,3.325770000000000115e-01,4.426089999999999747e-01,2.575970000000000204e-01,2.462139999999999884e-01,4.488969999999999905e-01,3.249549999999999939e-01,3.791769999999999863e-01,4.458389999999999853e-01,3.057329999999999770e-01
5.990310000000000024e+00,3.095011853450787553e-01,4.414611602657709244e-01,3.674585368112801009e-01,3.733553746069439572e-01,4.453467024238316752e-01,2.646140129713012157e-01,2.755005061370578434e-01,4.522051990100732222e-01,2.563354957814081292e-01,3.325469999999999815e-01,4.427800000000000069e-01,2.575589999999999824e-01,2.462590000000000057e-01,4.491229999999999944e-01,3.250089999999999923e-01,3.791999999999999815e-01,4.459560000000000191e-01,3.056479999999999753e-01
6.010329999999999728e+00,3.095337996091240829e-01,4.415390005131933915e-01,3.675541144107081215e-01,3.733054788528608059e-01,4.453860302952050154e-01,2.646573963869451318e-01,2.754483702997473915e-01,4.523030359680607626e-01,2.564592979666442951e-01,3.326109999999999900e-01,4.430580000000000074e-01,2.575470000000000259e-01,2.463889999999999969e-01,4.495529999999999804e-01,3.250669999999999948e-01,3.793090000000000073e-01,4.461609999999999743e-01,3.055959999999999788e-01
6.030319999999999681e+00,3.095560654243545984e-01,4.416176166843284734e-01,3.676884607535437222e-01,3.732255541216063510e-01,4.454208409693213855e-01,2.647275854640611659e-01,2.753653342411540028e-01,4.524008986540515309e-01,2.566284151928750479e-01,3.326549999999999785e-01,4.433440000000000158e-01,2.574890000000000234e-01,2.464959999999999929e-01,4.500540000000000096e-01,3.250689999999999968e-01,3.793929999999999803e-01,4.462889999999999913e-01,3.055100000000000038e-01
6.050320000000000142e+00,3.095978299584044025e-01,4.417699259847285842e-01,3.678972458734888762e-01,3.730919360535059903e-01,4.455101622168664566e-01,2.648267188119994286e-01,2.752259518347895395e-01,4.525924562120017258e-01,2.568976317130149400e-01,3.326560000000000072e-01,4.435749999999999971e-01,2.575109999999999899e-01,2.465660000000000074e-01,4.504569999999999963e-01,3.251609999999999778e-01,3.794399999999999995e-01,4.464770000000000127e-01,3.054890000000000105e-01
6.070330000000000226e+00,3.096392987707043964e-01,4.419540717150263753e-01,3.681487459775353299e-01,3.729343745870887239e-01,4.456004046958178533e-01,2.649536993634198367e-01,2.750638388655024524e-01,4.528187250284560483e-01,2.572171700453110277e-01,3.325830000000000175e-01,4.437440000000000273e-01,2.576470000000000149e-01,2.466190000000000049e-01,4.507039999999999935e-01,3.254480000000000151e-01,3.794529999999999847e-01,4.465720000000000245e-01,3.055459999999999843e-01
6.090329999999999799e+00,3.096842917479878943e-01,4.421656443066115383e-01,3.684154234842405562e-01,3.727683603969939030e-01,4.456698937141816419e-01,2.650873882701872963e-01,2.748963240573195632e-01,4.530690884398773099e-01,2.575545966713014834e-01,3.323949999999999960e-01,4.437409999999999966e-01,2.579259999999999886e-01,2.466029999999999889e-01,4.507809999999999873e-01,3.259369999999999767e-01,3.793849999999999723e-01,4.465330000000000132e-01,3.057090000000000085e-01
6.110330000000000261e+00,3.097175170974105218e-01,4.423762509002046595e-01,3.686856217052494333e-01,3.725951405592868859e-01,4.457102560160294824e-01,2.652270982606868555e-01,2.747237222497957432e-01,4.533053500902087252e-01,2.578924099709026807e-01,3.320460000000000078e-01,4.437630000000000186e-01,2.583710000000000173e-01,2.464550000000000074e-01,4.509079999999999755e-01,3.266240000000000254e-01,3.791749999999999843e-01,4.465180000000000260e-01,3.060200000000000142e-01
6.130349999999999966e+00,3.097345222020321254e-01,4.425531545394659760e-01,3.689525569806610950e-01,3.724083682565526021e-01,4.457188599754198233e-01,2.653655204479945517e-01,2.745369139317703766e-01,4.534959133263783415e-01,2.582252008730920867e-01,3.315890000000000226e-01,4.438650000000000095e-01,2.589060000000000250e-01,2.462679999999999869e-01,4.511769999999999947e-01,3.274779999999999913e-01,3.789009999999999878e-01,4.465480000000000005e-01,3.063770000000000104e-01
6.150339999999999918e+00,3.097381725216054593e-01,4.426867000586757195e-01,3.692132341612121560e-01,3.722053644898941638e-01,4.456893731506332834e-01,2.654965065119346268e-01,2.743329299991665304e-01,4.536331186379805036e-01,2.585521534940656285e-01,3.311569999999999792e-01,4.440790000000000015e-01,2.594629999999999992e-01,2.461009999999999864e-01,4.515109999999999957e-01,3.283499999999999752e-01,3.786479999999999846e-01,4.466820000000000235e-01,3.067599999999999771e-01
6.170350000000000001e+00,3.097212336605171257e-01,4.427752586191684436e-01,3.694304364952595288e-01,3.719981819363820663e-01,4.456298624384252838e-01,2.655944641211668844e-01,2.741261994635912358e-01,4.537402409831841066e-01,2.588314905943526201e-01,3.307880000000000265e-01,4.441880000000000273e-01,2.598790000000000266e-01,2.459780000000000022e-01,4.519730000000000136e-01,3.290310000000000179e-01,3.784379999999999966e-01,4.466709999999999847e-01,3.070209999999999884e-01
6.190369999999999706e+00,3.096889487477413883e-01,4.428558215621468119e-01,3.696029135610956473e-01,3.717946317116207489e-01,4.455281245657843892e-01,2.656587854784008274e-01,2.739268237845075560e-01,4.538267744340310772e-01,2.590576457136731237e-01,3.305560000000000165e-01,4.441919999999999757e-01,2.600210000000000021e-01,2.459199999999999997e-01,4.524110000000000076e-01,3.293360000000000176e-01,3.783130000000000104e-01,4.465790000000000037e-01,3.070590000000000264e-01
6.210350000000000037e+00,3.096446984821058512e-01,4.429390182501620199e-01,3.697134593022088911e-01,3.716035207976561283e-01,4.454114526679661679e-01,2.656759767072418565e-01,2.737440735982531459e-01,4.539213057283243979e-01,2.592134358990709764e-01,3.304420000000000135e-01,4.441050000000000275e-01,2.600399999999999934e-01,2.458720000000000072e-01,4.526629999999999820e-01,3.293929999999999914e-01,3.782349999999999879e-01,4.464409999999999767e-01,3.070450000000000124e-01
6.220349999999999824e+00,3.095876579379869264e-01,4.430212636958001382e-01,3.697488133295971369e-01,3.714327784571161417e-01,4.452898960053111033e-01,2.656382441849838849e-01,2.735855927184736580e-01,4.540239078284002416e-01,2.592832869114316541e-01,3.303570000000000118e-01,4.439699999999999758e-01,2.600060000000000149e-01,2.458249999999999880e-01,4.526060000000000083e-01,3.293949999999999934e-01,3.781749999999999834e-01,4.463360000000000105e-01,3.069839999999999791e-01
6.240350000000000286e+00,3.095213437868856166e-01,4.430973321644087748e-01,3.697006370563956645e-01,3.712918214108070769e-01,4.451483658132278642e-01,2.655407684403676138e-01,2.734630400213906021e-01,4.541350928695528921e-01,2.592566405004144148e-01,3.302280000000000215e-01,4.437679999999999958e-01,2.598739999999999939e-01,2.457650000000000112e-01,4.525089999999999946e-01,3.293360000000000176e-01,3.780890000000000084e-01,4.460770000000000013e-01,3.068119999999999736e-01
6.270369999999999777e+00,3.094468348166586891e-01,4.431500217359716220e-01,3.695811753637509023e-01,3.711744325665805033e-01,4.449674955854494018e-01,2.653912111447984667e-01,2.733678201939771513e-01,4.542174945819114629e-01,2.591468465301709490e-01,3.302010000000000223e-01,4.436729999999999841e-01,2.594540000000000179e-01,2.456859999999999877e-01,4.524750000000000161e-01,3.288449999999999984e-01,3.780209999999999959e-01,4.458739999999999926e-01,3.064379999999999882e-01
6.290370000000000239e+00,3.093749916573041436e-01,4.434643771662185041e-01,3.694578633577347837e-01,3.710508461077723363e-01,4.447452038883944470e-01,2.652370862445884159e-01,2.732672934795322139e-01,4.542428983149375266e-01,2.590081345685369962e-01,3.301850000000000063e-01,4.434699999999999753e-01,2.591350000000000042e-01,2.456820000000000115e-01,4.527070000000000261e-01,3.284839999999999982e-01,3.779980000000000007e-01,4.455720000000000236e-01,3.061300000000000132e-01
6.310389999999999944e+00,3.092973517220166113e-01,4.437236295055987934e-01,3.693214683208373983e-01,3.709200831959159617e-01,4.444894071663188506e-01,2.650707390724735824e-01,2.731560760108664998e-01,4.541963342598458464e-01,2.588569652146643363e-01,3.301520000000000010e-01,4.434040000000000203e-01,2.587849999999999873e-01,2.456699999999999995e-01,4.529590000000000005e-01,3.281149999999999900e-01,3.779649999999999954e-01,4.453619999999999801e-01,3.057869999999999755e-01
6.330440000000000289e+00,3.092281334311002272e-01,4.439393426383536068e-01,3.691781226037081365e-01,3.707939141999473942e-01,4.442098364731996152e-01,2.648962602986777437e-01,2.730452286456392375e-01,4.540843149941156676e-01,2.587002641215831455e-01,3.300609999999999933e-01,4.434339999999999948e-01,2.584810000000000163e-01,2.455499999999999905e-01,4.531700000000000172e-01,3.277499999999999858e-01,3.778429999999999844e-01,4.452709999999999724e-01,3.055189999999999850e-01
6.350469999999999615e+00,3.091696808422903509e-01,4.441251390709007318e-01,3.690256250543883509e-01,3.706740412076008906e-01,4.439037083941332895e-01,2.647104932175803893e-01,2.729411859519894623e-01,4.539517726519468055e-01,2.585366114358053635e-01,3.299500000000000210e-01,4.434429999999999761e-01,2.581840000000000246e-01,2.454639999999999878e-01,4.535959999999999992e-01,3.274259999999999948e-01,3.777240000000000042e-01,4.450319999999999832e-01,3.052400000000000113e-01
6.370420000000000194e+00,3.091213044616350492e-01,4.443119945621431532e-01,3.688739122418636662e-01,3.705736415924367755e-01,4.436003524987974789e-01,2.645312821285261684e-01,2.728562205059433254e-01,4.538109899411737480e-01,2.583700519991818934e-01,3.297959999999999781e-01,4.432659999999999934e-01,2.580140000000000211e-01,2.453599999999999948e-01,4.537240000000000162e-01,3.272700000000000053e-01,3.775870000000000060e-01,4.447519999999999807e-01,3.050550000000000206e-01
6.390439999999999898e+00,3.091063751485392808e-01,4.444797122973792591e-01,3.687303470259880589e-01,3.704989626192097818e-01,4.432688456788436149e-01,2.643559935321401766e-01,2.727966635928401606e-01,4.536409353894695351e-01,2.582131214767043326e-01,3.293639999999999901e-01,4.427519999999999789e-01,2.584400000000000031e-01,2.452439999999999898e-01,4.557570000000000232e-01,3.276499999999999968e-01,3.773489999999999900e-01,4.455850000000000088e-01,3.052219999999999933e-01
6.410429999999999851e+00,3.091201716181192216e-01,4.446195456906368304e-01,3.685752850133657832e-01,3.704606225447285572e-01,4.429407903797693558e-01,2.641744405968728948e-01,2.727671914955899779e-01,4.534075642351108604e-01,2.580422914331227946e-01,3.290580000000000171e-01,4.422150000000000247e-01,2.584500000000000131e-01,2.450809999999999933e-01,4.553220000000000045e-01,3.278130000000000210e-01,3.771430000000000060e-01,4.451729999999999854e-01,3.051220000000000043e-01
6.430469999999999686e+00,3.091735765103564293e-01,4.447285740320203740e-01,3.684077713385586761e-01,3.704714997473097515e-01,4.425799946815171526e-01,2.639873864490174249e-01,2.727861624780935634e-01,4.531238204863792807e-01,2.578544721199045320e-01,3.289949999999999819e-01,4.416749999999999843e-01,2.584000000000000186e-01,2.450640000000000041e-01,4.547869999999999968e-01,3.278179999999999983e-01,3.771209999999999840e-01,4.448360000000000092e-01,3.050149999999999806e-01
6.450440000000000396e+00,3.092714478707891401e-01,4.447944659044257842e-01,3.682297064140926945e-01,3.705326236822371611e-01,4.421798805350246608e-01,2.637933374210414961e-01,2.728531941494458657e-01,4.527763524726389210e-01,2.576531660685810743e-01,3.289750000000000174e-01,4.412769999999999748e-01,2.582670000000000243e-01,2.451220000000000065e-01,4.544750000000000179e-01,3.277639999999999998e-01,3.771490000000000120e-01,4.444119999999999737e-01,3.048339999999999939e-01
6.460449999999999804e+00,3.094155064770658381e-01,4.448051783985315644e-01,3.680453579192855540e-01,3.706318207684477506e-01,4.417404352779302767e-01,2.635888430089702861e-01,2.729536911529109044e-01,4.523487895335293607e-01,2.574475651911885543e-01,3.290620000000000211e-01,4.410439999999999916e-01,2.581740000000000146e-01,2.452020000000000033e-01,4.542900000000000271e-01,3.276530000000000276e-01,3.772320000000000118e-01,4.442139999999999977e-01,3.047440000000000149e-01
6.480450000000000266e+00,3.096088673111870859e-01,4.447361404349520209e-01,3.678355656022562203e-01,3.707870494268081241e-01,4.412389365111187289e-01,2.633633862695906602e-01,2.731047089741864831e-01,4.518036324332609377e-01,2.572137670671300058e-01,3.293099999999999916e-01,4.406249999999999889e-01,2.578309999999999769e-01,2.454570000000000085e-01,4.540029999999999899e-01,3.272930000000000006e-01,3.774770000000000070e-01,4.437440000000000273e-01,3.044069999999999832e-01
6.500449999999999839e+00,3.098200742585111578e-01,4.443204723687134705e-01,3.675602247782697174e-01,3.709979483994627070e-01,4.407160756589976747e-01,2.630914484994063551e-01,2.733098437561559679e-01,4.512198168270358245e-01,2.569297423751554232e-01,3.297050000000000258e-01,4.401470000000000105e-01,2.574150000000000049e-01,2.457310000000000050e-01,4.533969999999999945e-01,3.267550000000000177e-01,3.778110000000000079e-01,4.435680000000000178e-01,3.040320000000000245e-01
6.520470000000000432e+00,3.100637389345081152e-01,4.438870194642488554e-01,3.672519183916634344e-01,3.712570868102622046e-01,4.401891691571053755e-01,2.627954262553190423e-01,2.735621898258568940e-01,4.506125269428622460e-01,2.566079538655011705e-01,3.302269999999999928e-01,4.396349999999999980e-01,2.569560000000000177e-01,2.461820000000000119e-01,4.531209999999999960e-01,3.261640000000000095e-01,3.782769999999999744e-01,4.430609999999999826e-01,3.036309999999999842e-01
6.540460000000000385e+00,3.103252369482042416e-01,4.434455246217874902e-01,3.669173096940703815e-01,3.715409232537045803e-01,4.396671968575278089e-01,2.624767638523696767e-01,2.738398965575679078e-01,4.500129423584868227e-01,2.562586756916062636e-01,3.306990000000000207e-01,4.391220000000000123e-01,2.565470000000000250e-01,2.465519999999999934e-01,4.526319999999999788e-01,3.256260000000000265e-01,3.786829999999999918e-01,4.426019999999999954e-01,3.032860000000000000e-01
6.560459999999999958e+00,3.105953054173613004e-01,4.430048558837058614e-01,3.665517440813031991e-01,3.718497079504926028e-01,4.391306360720085844e-01,2.621373199483436056e-01,2.741439674332190601e-01,4.494030234021793024e-01,2.558721534710237666e-01,3.310029999999999917e-01,4.385390000000000121e-01,2.561749999999999861e-01,2.468899999999999983e-01,4.521359999999999824e-01,3.252789999999999848e-01,3.790060000000000096e-01,4.420200000000000240e-01,3.028939999999999966e-01
6.590460000000000207e+00,3.108713697517930807e-01,4.425538164952216857e-01,3.661666806588220746e-01,3.721624649925566741e-01,4.385624982129269211e-01,2.617782682836343189e-01,2.744542875387999126e-01,4.487835705046391288e-01,2.554661708199650327e-01,3.314810000000000256e-01,4.374060000000000170e-01,2.557369999999999921e-01,2.472999999999999921e-01,4.509179999999999855e-01,3.247749999999999804e-01,3.794560000000000155e-01,4.411590000000000233e-01,3.024640000000000106e-01
6.610470000000000290e+00,3.111374093685030928e-01,4.421108545667389311e-01,3.657965770067710398e-01,3.724596003213427875e-01,4.380131713719984665e-01,2.614305497662315347e-01,2.747476457132306260e-01,4.481744601484751733e-01,2.550775463112283648e-01,3.316939999999999888e-01,4.366820000000000146e-01,2.554679999999999729e-01,2.475090000000000068e-01,4.502129999999999743e-01,3.244969999999999799e-01,3.796680000000000055e-01,4.404870000000000174e-01,3.021920000000000162e-01
6.630550000000000388e+00,3.113870437119684587e-01,4.416626542099705288e-01,3.654286886281569169e-01,3.727283554401674692e-01,4.374592918798240193e-01,2.610779706029580094e-01,2.750153812196827752e-01,4.475926916150729795e-01,2.546963140543765380e-01,3.319340000000000068e-01,4.360049999999999759e-01,2.551459999999999839e-01,2.477520000000000000e-01,4.494429999999999814e-01,3.241979999999999862e-01,3.799250000000000127e-01,4.400319999999999787e-01,3.018339999999999912e-01
6.650500000000000078e+00,3.116156994716645090e-01,4.411971163910941018e-01,3.650558636534497747e-01,3.729584750873617405e-01,4.369099700817847820e-01,2.607092878266055735e-01,2.752394065187782068e-01,4.469786640312075066e-01,2.543170957770143348e-01,3.321479999999999988e-01,4.355280000000000262e-01,2.548159999999999870e-01,2.479659999999999920e-01,4.488860000000000072e-01,3.238829999999999765e-01,3.801470000000000127e-01,4.396800000000000153e-01,3.014850000000000030e-01
6.670519999999999783e+00,3.118283041754959517e-01,4.407181129983038237e-01,3.646597320635249218e-01,3.731611308899643875e-01,4.363492883041192316e-01,2.603107600048544246e-01,2.754340064030582624e-01,4.463388275286037099e-01,2.539185250287088746e-01,3.324099999999999833e-01,4.349779999999999758e-01,2.543869999999999743e-01,2.481949999999999990e-01,4.485549999999999815e-01,3.233699999999999908e-01,3.803799999999999959e-01,4.391390000000000016e-01,3.010840000000000183e-01
6.690489999999999604e+00,3.120103223811658277e-01,4.402336457961815164e-01,3.642193827474429768e-01,3.733505846663356942e-01,4.357607538310745432e-01,2.598793249338241518e-01,2.756183147168134728e-01,4.456897655669100899e-01,2.534689246970671106e-01,3.325529999999999875e-01,4.344569999999999821e-01,2.540649999999999853e-01,2.483700000000000074e-01,4.483440000000000203e-01,3.230279999999999818e-01,3.805319999999999814e-01,4.385740000000000194e-01,3.007569999999999966e-01
6.700499999999999901e+00,3.121559439628314170e-01,4.397758527815764928e-01,3.637353846304044458e-01,3.735148877956513958e-01,4.351971956052355095e-01,2.594111243842220360e-01,2.757774790063490800e-01,4.450551727147412095e-01,2.529722649649586708e-01,3.326040000000000108e-01,4.342440000000000189e-01,2.538920000000000066e-01,2.484609999999999874e-01,4.481430000000000136e-01,3.229000000000000203e-01,3.806080000000000019e-01,4.383250000000000202e-01,3.005619999999999958e-01
6.720539999999999736e+00,3.122907476898869050e-01,4.393181625149867875e-01,3.632014673080197764e-01,3.736771049206924489e-01,4.346408295708801273e-01,2.588977965870329911e-01,2.759328363728389966e-01,4.444041349423243914e-01,2.524228993833806389e-01,3.326740000000000252e-01,4.338759999999999839e-01,2.534710000000000019e-01,2.485350000000000059e-01,4.477909999999999946e-01,3.224799999999999889e-01,3.806820000000000204e-01,4.379959999999999964e-01,3.001329999999999831e-01
6.740560000000000329e+00,3.123960968877664279e-01,4.388470119794106172e-01,3.625821054077023042e-01,3.738418328832748827e-01,4.340618114661716209e-01,2.583184464434397087e-01,2.760958703551347204e-01,4.437610323003209345e-01,2.517773712565187783e-01,3.327620000000000022e-01,4.332539999999999725e-01,2.529219999999999802e-01,2.486369999999999969e-01,4.470700000000000229e-01,3.219679999999999764e-01,3.807929999999999926e-01,4.375800000000000245e-01,2.995419999999999749e-01
6.760559999999999903e+00,3.124815840850887483e-01,4.383996275993601310e-01,3.619218442739002284e-01,3.739911324697693384e-01,4.335099420747920984e-01,2.577005615152721529e-01,2.762449476004480986e-01,4.431569065209390867e-01,2.510896889372381535e-01,3.329259999999999997e-01,4.325559999999999961e-01,2.522389999999999910e-01,2.487649999999999861e-01,4.463139999999999885e-01,3.212519999999999820e-01,3.809420000000000028e-01,4.370419999999999860e-01,2.988600000000000145e-01
6.780549999999999855e+00,3.125498970695297918e-01,4.379857929995320531e-01,3.612246763221433343e-01,3.741323002006959331e-01,4.329946774311780322e-01,2.570514532784555217e-01,2.763859805623729016e-01,4.425841427012395801e-01,2.503623665943817689e-01,3.330899999999999972e-01,4.317579999999999751e-01,2.514310000000000156e-01,2.488609999999999989e-01,4.458610000000000073e-01,3.202909999999999924e-01,3.810459999999999958e-01,4.361889999999999934e-01,2.981179999999999941e-01
6.800569999999999560e+00,3.126012705793385638e-01,4.376036350182476165e-01,3.604798650370579782e-01,3.742828446900571815e-01,4.325456615674115324e-01,2.563690251364367234e-01,2.765355715837637396e-01,4.420530364153271163e-01,2.495797938268649041e-01,3.332959999999999812e-01,4.308719999999999772e-01,2.505680000000000129e-01,2.489069999999999894e-01,4.448480000000000212e-01,3.192590000000000150e-01,3.811640000000000028e-01,4.356650000000000245e-01,2.973100000000000187e-01
6.820579999999999643e+00,3.126484355226426537e-01,4.372447345224088622e-01,3.596722508070362423e-01,3.744537506040364616e-01,4.321254484235980131e-01,2.556380839053801757e-01,2.767054899804385903e-01,4.415317174775141296e-01,2.487260365749398294e-01,3.335020000000000207e-01,4.300820000000000198e-01,2.497459999999999958e-01,2.490179999999999894e-01,4.439139999999999753e-01,3.183480000000000198e-01,3.813190000000000190e-01,4.350910000000000055e-01,2.965160000000000018e-01
6.850590000000000401e+00,3.126822356967761118e-01,4.369265845262275683e-01,3.588233433124282667e-01,3.746335967542977485e-01,4.317580832501541344e-01,2.548788926173847225e-01,2.768845619137945135e-01,4.410474154015622261e-01,2.478238789359408223e-01,3.337840000000000251e-01,4.293000000000000149e-01,2.485610000000000042e-01,2.491099999999999981e-01,4.432499999999999774e-01,3.169049999999999923e-01,3.814690000000000025e-01,4.343270000000000186e-01,2.954649999999999777e-01
